MICROPHONE,ORIENTATION,SOUND,ANGLE,ANSWER,PERSON
ZYLIA,AZIMUTH,ANGRY,180,-30,11
ZYLIA,AZIMUTH,ANGRY,-30,-45,11
ZYLIA,ELEVATION,SWEET,-15,30,11
ZYLIA,ELEVATION,SWEET,90,30,11
ZYLIA,ELEVATION,SWEET,-45,0,11
ZYLIA,ELEVATION,SWEET,-150,-60,11
ZYLIA,ELEVATION,SWEET,105,-150,11
ZYLIA,ELEVATION,SWEET,-135,-120,11
ZYLIA,ELEVATION,SWEET,30,-60,11
ZYLIA,ELEVATION,SWEET,135,30,11
BINAURAL,AZIMUTH,TRUMPET,0,-120,12
BINAURAL,AZIMUTH,TRUMPET,90,150,12
BINAURAL,AZIMUTH,TRUMPET,-90,180,12
BINAURAL,AZIMUTH,TRUMPET,150,90,12
BINAURAL,AZIMUTH,TRUMPET,30,60,12
BINAURAL,AZIMUTH,TRUMPET,-150,120,12
BINAURAL,AZIMUTH,TRUMPET,180,-60,12
BINAURAL,AZIMUTH,TRUMPET,-30,30,12
BINAURAL,ELEVATION,DUCK,-15,,12
BINAURAL,ELEVATION,DUCK,90,90,12
BINAURAL,ELEVATION,DUCK,-45,,12
BINAURAL,ELEVATION,DUCK,-150,,12
BINAURAL,ELEVATION,DUCK,105,,12
BINAURAL,ELEVATION,DUCK,-135,180,12
BINAURAL,ELEVATION,DUCK,30,,12
BINAURAL,ELEVATION,DUCK,135,-30,12
BINAURAL,AZIMUTH,NOISE,0,150,12
BINAURAL,AZIMUTH,NOISE,90,90,12
BINAURAL,AZIMUTH,NOISE,-90,120,12
BINAURAL,AZIMUTH,NOISE,150,-120,12
BINAURAL,AZIMUTH,NOISE,30,90,12
BINAURAL,AZIMUTH,NOISE,-150,120,12
BINAURAL,AZIMUTH,NOISE,180,0,12
BINAURAL,AZIMUTH,NOISE,-30,-60,12
BINAURAL,ELEVATION,NOISE,-15,,12
BINAURAL,ELEVATION,NOISE,90,,12
BINAURAL,ELEVATION,NOISE,-45,,12
BINAURAL,ELEVATION,NOISE,-150,,12
BINAURAL,ELEVATION,NOISE,105,,12
BINAURAL,ELEVATION,NOISE,-135,-150,12
BINAURAL,ELEVATION,NOISE,30,,12
BINAURAL,ELEVATION,NOISE,135,,12
BINAURAL,AZIMUTH,ANGRY,0,60,12
BINAURAL,AZIMUTH,ANGRY,90,120,12
BINAURAL,AZIMUTH,ANGRY,-90,60,12
BINAURAL,AZIMUTH,ANGRY,150,-90,12
BINAURAL,AZIMUTH,ANGRY,30,90,12
BINAURAL,AZIMUTH,ANGRY,-150,0,12
BINAURAL,AZIMUTH,ANGRY,180,60,12
BINAURAL,AZIMUTH,ANGRY,-30,,12
BINAURAL,ELEVATION,SWEET,-15,30,12
BINAURAL,ELEVATION,SWEET,90,,12
BINAURAL,ELEVATION,SWEET,-45,,12
BINAURAL,ELEVATION,SWEET,-150,,12
BINAURAL,ELEVATION,SWEET,105,,12
BINAURAL,ELEVATION,SWEET,-135,-160,12
BINAURAL,ELEVATION,SWEET,30,,12
BINAURAL,ELEVATION,SWEET,135,,12
AMBEO,AZIMUTH,TRUMPET,0,,12
AMBEO,AZIMUTH,TRUMPET,90,,12
AMBEO,AZIMUTH,TRUMPET,-90,,12
AMBEO,AZIMUTH,TRUMPET,150,,12
AMBEO,AZIMUTH,TRUMPET,30,,12
AMBEO,AZIMUTH,TRUMPET,-150,,12
AMBEO,AZIMUTH,TRUMPET,180,,12
AMBEO,AZIMUTH,TRUMPET,-30,,12
AMBEO,ELEVATION,DUCK,-15,60,12
AMBEO,ELEVATION,DUCK,90,,12
AMBEO,ELEVATION,DUCK,-45,,12
AMBEO,ELEVATION,DUCK,-150,,12
AMBEO,ELEVATION,DUCK,105,,12
AMBEO,ELEVATION,DUCK,-135,,12
AMBEO,ELEVATION,DUCK,30,,12
AMBEO,ELEVATION,DUCK,135,,12
AMBEO,AZIMUTH,NOISE,0,,12
AMBEO,AZIMUTH,NOISE,90,60,12
AMBEO,AZIMUTH,NOISE,-90,,12
AMBEO,AZIMUTH,NOISE,150,,12
AMBEO,AZIMUTH,NOISE,30,,12
AMBEO,AZIMUTH,NOISE,-150,,12
AMBEO,AZIMUTH,NOISE,180,60,12
AMBEO,AZIMUTH,NOISE,-30,,12
AMBEO,ELEVATION,NOISE,-15,,12
AMBEO,ELEVATION,NOISE,90,,12
AMBEO,ELEVATION,NOISE,-45,,12
AMBEO,ELEVATION,NOISE,-150,,12
AMBEO,ELEVATION,NOISE,105,120,12
AMBEO,ELEVATION,NOISE,-135,180,12
AMBEO,ELEVATION,NOISE,30,,12
AMBEO,ELEVATION,NOISE,135,-150,12
AMBEO,AZIMUTH,ANGRY,0,,12
AMBEO,AZIMUTH,ANGRY,90,,12
AMBEO,AZIMUTH,ANGRY,-90,,12
AMBEO,AZIMUTH,ANGRY,150,,12
AMBEO,AZIMUTH,ANGRY,30,,12
AMBEO,AZIMUTH,ANGRY,-150,,12
AMBEO,AZIMUTH,ANGRY,180,30,12
AMBEO,AZIMUTH,ANGRY,-30,,12
AMBEO,ELEVATION,SWEET,-15,,12
AMBEO,ELEVATION,SWEET,90,,12
AMBEO,ELEVATION,SWEET,-45,,12
AMBEO,ELEVATION,SWEET,-150,,12
AMBEO,ELEVATION,SWEET,105,,12
AMBEO,ELEVATION,SWEET,-135,,12
AMBEO,ELEVATION,SWEET,30,,12
AMBEO,ELEVATION,SWEET,135,,12
ZYLIA,AZIMUTH,TRUMPET,0,60,12
ZYLIA,AZIMUTH,TRUMPET,90,0,12
ZYLIA,AZIMUTH,TRUMPET,-90,-30,12
ZYLIA,AZIMUTH,TRUMPET,150,-90,12
ZYLIA,AZIMUTH,TRUMPET,30,90,12
ZYLIA,AZIMUTH,TRUMPET,-150,90,12
ZYLIA,AZIMUTH,TRUMPET,180,0,12
ZYLIA,AZIMUTH,TRUMPET,-30,-30,12
ZYLIA,ELEVATION,DUCK,-15,,12
ZYLIA,ELEVATION,DUCK,90,,12
ZYLIA,ELEVATION,DUCK,-45,,12
ZYLIA,ELEVATION,DUCK,-150,,12
ZYLIA,ELEVATION,DUCK,105,,12
ZYLIA,ELEVATION,DUCK,-135,,12
ZYLIA,ELEVATION,DUCK,30,,12
ZYLIA,ELEVATION,DUCK,135,,12
ZYLIA,AZIMUTH,NOISE,0,0,12
ZYLIA,AZIMUTH,NOISE,90,180,12
ZYLIA,AZIMUTH,NOISE,-90,-30,12
ZYLIA,AZIMUTH,NOISE,150,-60,12
ZYLIA,AZIMUTH,NOISE,30,90,12
ZYLIA,AZIMUTH,NOISE,-150,105,12
ZYLIA,AZIMUTH,NOISE,180,180,12
ZYLIA,AZIMUTH,NOISE,-30,-45,12
ZYLIA,ELEVATION,NOISE,-15,,12
ZYLIA,ELEVATION,NOISE,90,,12
ZYLIA,ELEVATION,NOISE,-45,,12
ZYLIA,ELEVATION,NOISE,-150,,12
ZYLIA,ELEVATION,NOISE,105,,12
ZYLIA,ELEVATION,NOISE,-135,180,12
ZYLIA,ELEVATION,NOISE,30,,12
ZYLIA,ELEVATION,NOISE,135,,12
ZYLIA,AZIMUTH,ANGRY,0,,12
ZYLIA,AZIMUTH,ANGRY,90,180,12
ZYLIA,AZIMUTH,ANGRY,-90,-30,12
ZYLIA,AZIMUTH,ANGRY,150,-90,12
ZYLIA,AZIMUTH,ANGRY,30,90,12
ZYLIA,AZIMUTH,ANGRY,-150,90,12
ZYLIA,AZIMUTH,ANGRY,180,0,12
ZYLIA,AZIMUTH,ANGRY,-30,-60,12
ZYLIA,ELEVATION,SWEET,-15,,12
ZYLIA,ELEVATION,SWEET,90,,12
ZYLIA,ELEVATION,SWEET,-45,,12
ZYLIA,ELEVATION,SWEET,-150,,12
ZYLIA,ELEVATION,SWEET,105,,12
ZYLIA,ELEVATION,SWEET,-135,,12
ZYLIA,ELEVATION,SWEET,30,,12
ZYLIA,ELEVATION,SWEET,135,,12
BINAURAL,AZIMUTH,TRUMPET,0,0,13
BINAURAL,AZIMUTH,TRUMPET,90,60,13
BINAURAL,AZIMUTH,TRUMPET,-90,60,13
BINAURAL,AZIMUTH,TRUMPET,150,0,13
BINAURAL,AZIMUTH,TRUMPET,30,120,13
BINAURAL,AZIMUTH,TRUMPET,-150,150,13
BINAURAL,AZIMUTH,TRUMPET,180,180,13
BINAURAL,AZIMUTH,TRUMPET,-30,150,13
BINAURAL,ELEVATION,DUCK,-15,0,13
BINAURAL,ELEVATION,DUCK,90,30,13
BINAURAL,ELEVATION,DUCK,-45,-150,13
BINAURAL,ELEVATION,DUCK,-150,180,13
BINAURAL,ELEVATION,DUCK,105,180,13
BINAURAL,ELEVATION,DUCK,-135,180,13
BINAURAL,ELEVATION,DUCK,30,150,13
BINAURAL,ELEVATION,DUCK,135,-150,13
BINAURAL,AZIMUTH,NOISE,0,0,13
BINAURAL,AZIMUTH,NOISE,90,0,13
BINAURAL,AZIMUTH,NOISE,-90,-60,13
BINAURAL,AZIMUTH,NOISE,150,180,13
BINAURAL,AZIMUTH,NOISE,30,120,13
BINAURAL,AZIMUTH,NOISE,-150,-150,13
BINAURAL,AZIMUTH,NOISE,180,-120,13
BINAURAL,AZIMUTH,NOISE,-30,150,13
BINAURAL,ELEVATION,NOISE,-15,0,13
BINAURAL,ELEVATION,NOISE,90,120,13
BINAURAL,ELEVATION,NOISE,-45,150,13
BINAURAL,ELEVATION,NOISE,-150,180,13
BINAURAL,ELEVATION,NOISE,105,-150,13
BINAURAL,ELEVATION,NOISE,-135,-120,13
BINAURAL,ELEVATION,NOISE,30,-120,13
BINAURAL,ELEVATION,NOISE,135,-90,13
BINAURAL,AZIMUTH,ANGRY,0,0,13
BINAURAL,AZIMUTH,ANGRY,90,60,13
BINAURAL,AZIMUTH,ANGRY,-90,60,13
BINAURAL,AZIMUTH,ANGRY,150,120,13
BINAURAL,AZIMUTH,ANGRY,30,180,13
BINAURAL,AZIMUTH,ANGRY,-150,180,13
BINAURAL,AZIMUTH,ANGRY,180,180,13
BINAURAL,AZIMUTH,ANGRY,-30,180,13
BINAURAL,ELEVATION,SWEET,-15,0,13
BINAURAL,ELEVATION,SWEET,90,30,13
BINAURAL,ELEVATION,SWEET,-45,150,13
BINAURAL,ELEVATION,SWEET,-150,180,13
BINAURAL,ELEVATION,SWEET,105,120,13
BINAURAL,ELEVATION,SWEET,-135,90,13
BINAURAL,ELEVATION,SWEET,30,-120,13
BINAURAL,ELEVATION,SWEET,135,-120,13
AMBEO,AZIMUTH,TRUMPET,0,0,13
AMBEO,AZIMUTH,TRUMPET,90,90,13
AMBEO,AZIMUTH,TRUMPET,-90,180,13
AMBEO,AZIMUTH,TRUMPET,150,150,13
AMBEO,AZIMUTH,TRUMPET,30,120,13
AMBEO,AZIMUTH,TRUMPET,-150,120,13
AMBEO,AZIMUTH,TRUMPET,180,-150,13
AMBEO,AZIMUTH,TRUMPET,-30,135,13
AMBEO,ELEVATION,DUCK,-15,0,13
AMBEO,ELEVATION,DUCK,90,90,13
AMBEO,ELEVATION,DUCK,-45,-30,13
AMBEO,ELEVATION,DUCK,-150,150,13
AMBEO,ELEVATION,DUCK,105,180,13
AMBEO,ELEVATION,DUCK,-135,-120,13
AMBEO,ELEVATION,DUCK,30,-60,13
AMBEO,ELEVATION,DUCK,135,-150,13
AMBEO,AZIMUTH,NOISE,0,0,13
AMBEO,AZIMUTH,NOISE,90,90,13
AMBEO,AZIMUTH,NOISE,-90,150,13
AMBEO,AZIMUTH,NOISE,150,-150,13
AMBEO,AZIMUTH,NOISE,30,120,13
AMBEO,AZIMUTH,NOISE,-150,120,13
AMBEO,AZIMUTH,NOISE,180,180,13
AMBEO,AZIMUTH,NOISE,-30,-120,13
AMBEO,ELEVATION,NOISE,-15,0,13
AMBEO,ELEVATION,NOISE,90,60,13
AMBEO,ELEVATION,NOISE,-45,-120,13
AMBEO,ELEVATION,NOISE,-150,180,13
AMBEO,ELEVATION,NOISE,105,150,13
AMBEO,ELEVATION,NOISE,-135,120,13
AMBEO,ELEVATION,NOISE,30,-150,13
AMBEO,ELEVATION,NOISE,135,,13
AMBEO,AZIMUTH,ANGRY,0,0,13
AMBEO,AZIMUTH,ANGRY,90,60,13
AMBEO,AZIMUTH,ANGRY,-90,90,13
AMBEO,AZIMUTH,ANGRY,150,-90,13
AMBEO,AZIMUTH,ANGRY,30,120,13
AMBEO,AZIMUTH,ANGRY,-150,150,13
AMBEO,AZIMUTH,ANGRY,180,180,13
AMBEO,AZIMUTH,ANGRY,-30,-120,13
AMBEO,ELEVATION,SWEET,-15,0,13
AMBEO,ELEVATION,SWEET,90,30,13
AMBEO,ELEVATION,SWEET,-45,30,13
AMBEO,ELEVATION,SWEET,-150,-60,13
AMBEO,ELEVATION,SWEET,105,60,13
AMBEO,ELEVATION,SWEET,-135,150,13
AMBEO,ELEVATION,SWEET,30,-150,13
AMBEO,ELEVATION,SWEET,135,-150,13
ZYLIA,AZIMUTH,TRUMPET,0,0,13
ZYLIA,AZIMUTH,TRUMPET,90,60,13
ZYLIA,AZIMUTH,TRUMPET,-90,-90,13
ZYLIA,AZIMUTH,TRUMPET,150,-150,13
ZYLIA,AZIMUTH,TRUMPET,30,150,13
ZYLIA,AZIMUTH,TRUMPET,-150,120,13
ZYLIA,AZIMUTH,TRUMPET,180,0,13
ZYLIA,AZIMUTH,TRUMPET,-30,-60,13
ZYLIA,ELEVATION,DUCK,-15,60,13
ZYLIA,ELEVATION,DUCK,90,30,13
ZYLIA,ELEVATION,DUCK,-45,-60,13
ZYLIA,ELEVATION,DUCK,-150,0,13
ZYLIA,ELEVATION,DUCK,105,-150,13
ZYLIA,ELEVATION,DUCK,-135,180,13
ZYLIA,ELEVATION,DUCK,30,-120,13
ZYLIA,ELEVATION,DUCK,135,180,13
ZYLIA,AZIMUTH,NOISE,0,0,13
ZYLIA,AZIMUTH,NOISE,90,30,13
ZYLIA,AZIMUTH,NOISE,-90,-150,13
ZYLIA,AZIMUTH,NOISE,150,-90,13
ZYLIA,AZIMUTH,NOISE,30,120,13
ZYLIA,AZIMUTH,NOISE,-150,90,13
ZYLIA,AZIMUTH,NOISE,180,180,13
ZYLIA,AZIMUTH,NOISE,-30,-150,13
ZYLIA,ELEVATION,NOISE,-15,30,13
ZYLIA,ELEVATION,NOISE,90,180,13
ZYLIA,ELEVATION,NOISE,-45,180,13
ZYLIA,ELEVATION,NOISE,-150,150,13
ZYLIA,ELEVATION,NOISE,105,120,13
ZYLIA,ELEVATION,NOISE,-135,-150,13
ZYLIA,ELEVATION,NOISE,30,-120,13
ZYLIA,ELEVATION,NOISE,135,180,13
ZYLIA,AZIMUTH,ANGRY,0,30,13
ZYLIA,AZIMUTH,ANGRY,90,90,13
ZYLIA,AZIMUTH,ANGRY,-90,-30,13
ZYLIA,AZIMUTH,ANGRY,150,-90,13
ZYLIA,AZIMUTH,ANGRY,30,120,13
ZYLIA,AZIMUTH,ANGRY,-150,120,13
ZYLIA,AZIMUTH,ANGRY,180,150,13
ZYLIA,AZIMUTH,ANGRY,-30,-120,13
ZYLIA,ELEVATION,SWEET,-15,180,13
ZYLIA,ELEVATION,SWEET,90,150,13
ZYLIA,ELEVATION,SWEET,-45,-120,13
ZYLIA,ELEVATION,SWEET,-150,0,13
ZYLIA,ELEVATION,SWEET,105,30,13
ZYLIA,ELEVATION,SWEET,-135,30,13
ZYLIA,ELEVATION,SWEET,30,-60,13
ZYLIA,ELEVATION,SWEET,135,-60,13
BINAURAL,AZIMUTH,TRUMPET,0,-150,14
BINAURAL,AZIMUTH,TRUMPET,90,180,14
BINAURAL,AZIMUTH,TRUMPET,-90,180,14
BINAURAL,AZIMUTH,TRUMPET,150,-150,14
BINAURAL,AZIMUTH,TRUMPET,30,-90,14
BINAURAL,AZIMUTH,TRUMPET,-150,-90,14
BINAURAL,AZIMUTH,TRUMPET,180,-150,14
BINAURAL,AZIMUTH,TRUMPET,-30,-150,14
BINAURAL,ELEVATION,DUCK,-15,-120,14
BINAURAL,ELEVATION,DUCK,90,-90,14
BINAURAL,ELEVATION,DUCK,-45,90,14
BINAURAL,ELEVATION,DUCK,-150,90,14
BINAURAL,ELEVATION,DUCK,105,120,14
BINAURAL,ELEVATION,DUCK,-135,120,14
BINAURAL,ELEVATION,DUCK,30,-90,14
BINAURAL,ELEVATION,DUCK,135,-120,14
BINAURAL,AZIMUTH,NOISE,0,-135,14
BINAURAL,AZIMUTH,NOISE,90,0,14
BINAURAL,AZIMUTH,NOISE,-90,-30,14
BINAURAL,AZIMUTH,NOISE,150,-30,14
BINAURAL,AZIMUTH,NOISE,30,-120,14
BINAURAL,AZIMUTH,NOISE,-150,-120,14
BINAURAL,AZIMUTH,NOISE,180,-30,14
BINAURAL,AZIMUTH,NOISE,-30,180,14
BINAURAL,ELEVATION,NOISE,-15,75,14
BINAURAL,ELEVATION,NOISE,90,-90,14
BINAURAL,ELEVATION,NOISE,-45,-120,14
BINAURAL,ELEVATION,NOISE,-150,-150,14
BINAURAL,ELEVATION,NOISE,105,-120,14
BINAURAL,ELEVATION,NOISE,-135,120,14
BINAURAL,ELEVATION,NOISE,30,60,14
BINAURAL,ELEVATION,NOISE,135,-60,14
BINAURAL,AZIMUTH,ANGRY,0,-30,14
BINAURAL,AZIMUTH,ANGRY,90,-30,14
BINAURAL,AZIMUTH,ANGRY,-90,0,14
BINAURAL,AZIMUTH,ANGRY,150,-90,14
BINAURAL,AZIMUTH,ANGRY,30,-90,14
BINAURAL,AZIMUTH,ANGRY,-150,-60,14
BINAURAL,AZIMUTH,ANGRY,180,-60,14
BINAURAL,AZIMUTH,ANGRY,-30,-30,14
BINAURAL,ELEVATION,SWEET,-15,-90,14
BINAURAL,ELEVATION,SWEET,90,-120,14
BINAURAL,ELEVATION,SWEET,-45,-120,14
BINAURAL,ELEVATION,SWEET,-150,-120,14
BINAURAL,ELEVATION,SWEET,105,-60,14
BINAURAL,ELEVATION,SWEET,-135,-90,14
BINAURAL,ELEVATION,SWEET,30,-60,14
BINAURAL,ELEVATION,SWEET,135,-60,14
AMBEO,AZIMUTH,TRUMPET,0,90,14
AMBEO,AZIMUTH,TRUMPET,90,120,14
AMBEO,AZIMUTH,TRUMPET,-90,120,14
AMBEO,AZIMUTH,TRUMPET,150,90,14
AMBEO,AZIMUTH,TRUMPET,30,120,14
AMBEO,AZIMUTH,TRUMPET,-150,120,14
AMBEO,AZIMUTH,TRUMPET,180,0,14
AMBEO,AZIMUTH,TRUMPET,-30,45,14
AMBEO,ELEVATION,DUCK,-15,0,14
AMBEO,ELEVATION,DUCK,90,60,14
AMBEO,ELEVATION,DUCK,-45,165,14
AMBEO,ELEVATION,DUCK,-150,-150,14
AMBEO,ELEVATION,DUCK,105,90,14
AMBEO,ELEVATION,DUCK,-135,-90,14
AMBEO,ELEVATION,DUCK,30,-90,14
AMBEO,ELEVATION,DUCK,135,75,14
AMBEO,AZIMUTH,NOISE,0,-30,14
AMBEO,AZIMUTH,NOISE,90,-30,14
AMBEO,AZIMUTH,NOISE,-90,75,14
AMBEO,AZIMUTH,NOISE,150,-60,14
AMBEO,AZIMUTH,NOISE,30,30,14
AMBEO,AZIMUTH,NOISE,-150,60,14
AMBEO,AZIMUTH,NOISE,180,-75,14
AMBEO,AZIMUTH,NOISE,-30,-75,14
AMBEO,ELEVATION,NOISE,-15,30,14
AMBEO,ELEVATION,NOISE,90,-60,14
AMBEO,ELEVATION,NOISE,-45,-90,14
AMBEO,ELEVATION,NOISE,-150,-90,14
AMBEO,ELEVATION,NOISE,105,-60,14
AMBEO,ELEVATION,NOISE,-135,-150,14
AMBEO,ELEVATION,NOISE,30,90,14
AMBEO,ELEVATION,NOISE,135,-105,14
AMBEO,AZIMUTH,ANGRY,0,90,14
AMBEO,AZIMUTH,ANGRY,90,90,14
AMBEO,AZIMUTH,ANGRY,-90,90,14
AMBEO,AZIMUTH,ANGRY,150,-90,14
AMBEO,AZIMUTH,ANGRY,30,120,14
AMBEO,AZIMUTH,ANGRY,-150,120,14
AMBEO,AZIMUTH,ANGRY,180,45,14
AMBEO,AZIMUTH,ANGRY,-30,-120,14
AMBEO,ELEVATION,SWEET,-15,0,14
AMBEO,ELEVATION,SWEET,90,-30,14
AMBEO,ELEVATION,SWEET,-45,-90,14
AMBEO,ELEVATION,SWEET,-150,-90,14
AMBEO,ELEVATION,SWEET,105,-90,14
AMBEO,ELEVATION,SWEET,-135,-90,14
AMBEO,ELEVATION,SWEET,30,60,14
AMBEO,ELEVATION,SWEET,135,-60,14
ZYLIA,AZIMUTH,TRUMPET,0,-60,14
ZYLIA,AZIMUTH,TRUMPET,90,-60,14
ZYLIA,AZIMUTH,TRUMPET,-90,-90,14
ZYLIA,AZIMUTH,TRUMPET,150,-90,14
ZYLIA,AZIMUTH,TRUMPET,30,90,14
ZYLIA,AZIMUTH,TRUMPET,-150,90,14
ZYLIA,AZIMUTH,TRUMPET,180,-60,14
ZYLIA,AZIMUTH,TRUMPET,-30,-90,14
ZYLIA,ELEVATION,DUCK,-15,-90,14
ZYLIA,ELEVATION,DUCK,90,-90,14
ZYLIA,ELEVATION,DUCK,-45,-150,14
ZYLIA,ELEVATION,DUCK,-150,90,14
ZYLIA,ELEVATION,DUCK,105,-90,14
ZYLIA,ELEVATION,DUCK,-135,-90,14
ZYLIA,ELEVATION,DUCK,30,0,14
ZYLIA,ELEVATION,DUCK,135,-60,14
ZYLIA,AZIMUTH,NOISE,0,-30,14
ZYLIA,AZIMUTH,NOISE,90,-60,14
ZYLIA,AZIMUTH,NOISE,-90,-90,14
ZYLIA,AZIMUTH,NOISE,150,-90,14
ZYLIA,AZIMUTH,NOISE,30,90,14
ZYLIA,AZIMUTH,NOISE,-150,90,14
ZYLIA,AZIMUTH,NOISE,180,0,14
ZYLIA,AZIMUTH,NOISE,-30,-90,14
ZYLIA,ELEVATION,NOISE,-15,-90,14
ZYLIA,ELEVATION,NOISE,90,60,14
ZYLIA,ELEVATION,NOISE,-45,-150,14
ZYLIA,ELEVATION,NOISE,-150,-60,14
ZYLIA,ELEVATION,NOISE,105,30,14
ZYLIA,ELEVATION,NOISE,-135,0,14
ZYLIA,ELEVATION,NOISE,30,-90,14
ZYLIA,ELEVATION,NOISE,135,-60,14
ZYLIA,AZIMUTH,ANGRY,0,0,14
ZYLIA,AZIMUTH,ANGRY,90,-30,14
ZYLIA,AZIMUTH,ANGRY,-90,-30,14
ZYLIA,AZIMUTH,ANGRY,150,-60,14
ZYLIA,AZIMUTH,ANGRY,30,90,14
ZYLIA,AZIMUTH,ANGRY,-150,90,14
ZYLIA,AZIMUTH,ANGRY,180,-15,14
ZYLIA,AZIMUTH,ANGRY,-30,-55,14
ZYLIA,ELEVATION,SWEET,-15,-90,14
ZYLIA,ELEVATION,SWEET,90,-90,14
ZYLIA,ELEVATION,SWEET,-45,30,14
ZYLIA,ELEVATION,SWEET,-150,30,14
ZYLIA,ELEVATION,SWEET,105,-60,14
ZYLIA,ELEVATION,SWEET,-135,-30,14
ZYLIA,ELEVATION,SWEET,30,-30,14
ZYLIA,ELEVATION,SWEET,135,-90,14
BINAURAL,AZIMUTH,TRUMPET,0,15,15
BINAURAL,AZIMUTH,TRUMPET,90,-130,15
BINAURAL,AZIMUTH,TRUMPET,-90,-150,15
BINAURAL,AZIMUTH,TRUMPET,150,20,15
BINAURAL,AZIMUTH,TRUMPET,30,-40,15
BINAURAL,AZIMUTH,TRUMPET,-150,40,15
BINAURAL,AZIMUTH,TRUMPET,180,-75,15
BINAURAL,AZIMUTH,TRUMPET,-30,55,15
BINAURAL,ELEVATION,DUCK,-15,30,15
BINAURAL,ELEVATION,DUCK,90,65,15
BINAURAL,ELEVATION,DUCK,-45,45,15
BINAURAL,ELEVATION,DUCK,-150,100,15
BINAURAL,ELEVATION,DUCK,105,10,15
BINAURAL,ELEVATION,DUCK,-135,20,15
BINAURAL,ELEVATION,DUCK,30,140,15
BINAURAL,ELEVATION,DUCK,135,160,15
BINAURAL,AZIMUTH,NOISE,0,40,15
BINAURAL,AZIMUTH,NOISE,90,-130,15
BINAURAL,AZIMUTH,NOISE,-90,140,15
BINAURAL,AZIMUTH,NOISE,150,-30,15
BINAURAL,AZIMUTH,NOISE,30,120,15
BINAURAL,AZIMUTH,NOISE,-150,-60,15
BINAURAL,AZIMUTH,NOISE,180,30,15
BINAURAL,AZIMUTH,NOISE,-30,180,15
BINAURAL,ELEVATION,NOISE,-15,60,15
BINAURAL,ELEVATION,NOISE,90,20,15
BINAURAL,ELEVATION,NOISE,-45,40,15
BINAURAL,ELEVATION,NOISE,-150,-20,15
BINAURAL,ELEVATION,NOISE,105,-50,15
BINAURAL,ELEVATION,NOISE,-135,0,15
BINAURAL,ELEVATION,NOISE,30,180,15
BINAURAL,ELEVATION,NOISE,135,-150,15
BINAURAL,AZIMUTH,ANGRY,0,-50,15
BINAURAL,AZIMUTH,ANGRY,90,50,15
BINAURAL,AZIMUTH,ANGRY,-90,-90,15
BINAURAL,AZIMUTH,ANGRY,150,120,15
BINAURAL,AZIMUTH,ANGRY,30,100,15
BINAURAL,AZIMUTH,ANGRY,-150,-120,15
BINAURAL,AZIMUTH,ANGRY,180,-80,15
BINAURAL,AZIMUTH,ANGRY,-30,100,15
BINAURAL,ELEVATION,SWEET,-15,60,15
BINAURAL,ELEVATION,SWEET,90,30,15
BINAURAL,ELEVATION,SWEET,-45,0,15
BINAURAL,ELEVATION,SWEET,-150,120,15
BINAURAL,ELEVATION,SWEET,105,150,15
BINAURAL,ELEVATION,SWEET,-135,170,15
BINAURAL,ELEVATION,SWEET,30,80,15
BINAURAL,ELEVATION,SWEET,135,20,15
AMBEO,AZIMUTH,TRUMPET,0,60,15
AMBEO,AZIMUTH,TRUMPET,90,90,15
AMBEO,AZIMUTH,TRUMPET,-90,120,15
AMBEO,AZIMUTH,TRUMPET,150,80,15
AMBEO,AZIMUTH,TRUMPET,30,90,15
AMBEO,AZIMUTH,TRUMPET,-150,90,15
AMBEO,AZIMUTH,TRUMPET,180,40,15
AMBEO,AZIMUTH,TRUMPET,-30,150,15
AMBEO,ELEVATION,DUCK,-15,60,15
AMBEO,ELEVATION,DUCK,90,90,15
AMBEO,ELEVATION,DUCK,-45,-120,15
AMBEO,ELEVATION,DUCK,-150,140,15
AMBEO,ELEVATION,DUCK,105,120,15
AMBEO,ELEVATION,DUCK,-135,-60,15
AMBEO,ELEVATION,DUCK,30,-90,15
AMBEO,ELEVATION,DUCK,135,150,15
AMBEO,AZIMUTH,NOISE,0,30,15
AMBEO,AZIMUTH,NOISE,90,80,15
AMBEO,AZIMUTH,NOISE,-90,120,15
AMBEO,AZIMUTH,NOISE,150,-80,15
AMBEO,AZIMUTH,NOISE,30,90,15
AMBEO,AZIMUTH,NOISE,-150,100,15
AMBEO,AZIMUTH,NOISE,180,180,15
AMBEO,AZIMUTH,NOISE,-30,-60,15
AMBEO,ELEVATION,NOISE,-15,60,15
AMBEO,ELEVATION,NOISE,90,30,15
AMBEO,ELEVATION,NOISE,-45,-120,15
AMBEO,ELEVATION,NOISE,-150,130,15
AMBEO,ELEVATION,NOISE,105,180,15
AMBEO,ELEVATION,NOISE,-135,0,15
AMBEO,ELEVATION,NOISE,30,-110,15
AMBEO,ELEVATION,NOISE,135,-60,15
AMBEO,AZIMUTH,ANGRY,0,-30,15
AMBEO,AZIMUTH,ANGRY,90,30,15
AMBEO,AZIMUTH,ANGRY,-90,70,15
AMBEO,AZIMUTH,ANGRY,150,-90,15
AMBEO,AZIMUTH,ANGRY,30,110,15
AMBEO,AZIMUTH,ANGRY,-150,90,15
AMBEO,AZIMUTH,ANGRY,180,0,15
AMBEO,AZIMUTH,ANGRY,-30,-60,15
AMBEO,ELEVATION,SWEET,-15,30,15
